slaughterhouse_id,year,supplier_type,distance_km,moran_i,z_score,p_value,connected_share,selected
SH_MT_04,2017,tier1_indirect,50.0,,,,,True
SH_MT_04,2018,direct,50.0,0.4052952363946674,2.1948681870639786,0.11,0.6470588235294118,False
SH_MT_04,2018,direct,60.0,1.0030144545552606,4.454527500442381,0.01,0.8235294117647058,False
SH_MT_04,2018,direct,70.0,0.9886713756658798,4.525335983247675,0.01,0.8235294117647058,False
SH_MT_04,2018,direct,80.0,0.8364867925588361,5.625243409116489,0.01,0.9411764705882353,False
SH_MT_04,2018,direct,90.0,0.8019247446004654,4.229605321243593,0.01,1.0,False
SH_MT_04,2018,direct,100.0,0.7743356749797885,4.7450402892715,0.01,1.0,False
SH_MT_04,2018,direct,110.0,0.7623446535981755,5.259567097672605,0.01,1.0,False
SH_MT_04,2018,direct,120.0,0.6995267333311396,5.863821266154846,0.01,1.0,False
SH_MT_04,2018,direct,130.0,0.6956926130089299,4.753421048554686,0.01,1.0,False
SH_MT_04,2018,direct,140.0,0.6942360074171826,7.820276872345834,0.01,1.0,True
SH_MT_04,2018,direct,150.0,0.3660974479495298,4.358759948463197,0.02,1.0,False
SH_MT_04,2018,direct,160.0,0.3265458204493482,4.5219570345462845,0.02,1.0,False
SH_MT_04,2018,direct,170.0,0.31228601140577317,4.526557689990256,0.03,1.0,False
SH_MT_04,2018,direct,180.0,0.281580887636561,4.96449525471415,0.01,1.0,False
SH_MT_04,2018,direct,190.0,0.22999959644457715,3.2634102785760604,0.04,1.0,False
SH_MT_04,2018,direct,200.0,0.04055320906260734,1.6170487000737221,0.76,1.0,False
SH_MT_04,2018,direct,210.0,-0.05814173064744561,0.14043282407194174,0.57,1.0,False
SH_MT_04,2018,direct,220.0,-0.05826776074102347,0.11409929110958848,0.63,1.0,False
SH_MT_04,2018,tier1_indirect,160.0,,,,,True
SH_PA_01,2013,direct,50.0,0.3390252316549325,1.0678528095392126,0.55,0.9090909090909091,False
SH_PA_01,2013,direct,60.0,0.3390252316549325,1.1106984809372484,0.37,0.9090909090909091,False
SH_PA_01,2013,direct,70.0,0.5274740153274329,2.021790849799217,0.14,0.9090909090909091,False
SH_PA_01,2013,direct,80.0,0.5074596968640339,1.5685035256865096,0.19,0.9090909090909091,False
SH_PA_01,2013,direct,90.0,0.56765362672582,2.0850848661548245,0.1,0.9090909090909091,True
SH_PA_01,2013,direct,100.0,0.4842728743016968,1.9589723819139804,0.19,0.9090909090909091,False
SH_PA_01,2013,direct,110.0,0.2663317716563668,1.3940715761758138,0.37,0.9090909090909091,False
SH_PA_01,2013,direct,120.0,0.2663317716563668,1.3838904470419384,0.42,0.9090909090909091,False
SH_PA_01,2013,direct,130.0,0.15964423317085963,0.7887966045337187,0.62,0.9090909090909091,False
SH_PA_01,2013,direct,140.0,0.09864141522801971,0.8013026912007438,0.73,1.0,False
SH_PA_01,2013,direct,150.0,-0.06160716714518525,0.45647702324617684,0.88,1.0,False
SH_PA_01,2013,direct,160.0,-0.026255647632260293,0.39636098772989264,0.94,1.0,False
SH_PA_01,2013,direct,170.0,-0.06513043915253633,0.19532606763524918,0.77,1.0,False
SH_PA_01,2013,direct,180.0,-0.11472956280463828,-0.10774251580973267,0.59,1.0,False
SH_PA_01,2013,direct,190.0,-0.1671785114003066,-0.6619734903310862,0.25,1.0,False
SH_PA_01,2013,direct,200.0,-0.1671785114003066,-0.6970668491056891,0.19,1.0,False
SH_PA_01,2013,direct,210.0,-0.16872010141979948,-0.9158172820244546,0.18,1.0,False
SH_PA_01,2013,direct,220.0,-0.16689294290172688,-0.8535658858779434,0.16,1.0,False
SH_PA_01,2013,tier1_indirect,50.0,,,,,True
SH_PA_01,2014,direct,50.0,1.2205308019462544,3.6991907294754935,0.01,0.7272727272727273,False
SH_PA_01,2014,direct,60.0,1.1984297624517462,3.026391320395011,0.01,0.7272727272727273,False
SH_PA_01,2014,direct,70.0,1.148589479519694,3.471481020574661,0.01,0.7272727272727273,False
SH_PA_01,2014,direct,80.0,1.148589479519694,3.805083100037086,0.01,0.7272727272727273,True
SH_PA_01,2014,direct,90.0,0.8096600763945343,2.780324525659777,0.02,0.7272727272727273,False
SH_PA_01,2014,direct,100.0,0.7918317875417745,3.350193401275116,0.02,0.7272727272727273,False
SH_PA_01,2014,direct,110.0,0.3381440192740426,1.875313125417747,0.28,0.9090909090909091,False
SH_PA_01,2014,direct,120.0,0.2140135732509174,2.2643164161102853,0.42,0.9090909090909091,False
SH_PA_01,2014,direct,130.0,0.04293439246317401,0.7255372627815441,0.86,0.9090909090909091,False
SH_PA_01,2014,direct,140.0,0.037558074768728585,0.8889041885611739,0.83,0.9090909090909091,False
SH_PA_01,2014,direct,150.0,-0.10895851141489149,-0.22853660504290582,0.6,1.0,False
SH_PA_01,2014,direct,160.0,-0.10684143920380529,-0.10983874043139787,0.54,1.0,False
SH_PA_01,2014,direct,170.0,-0.1548683952740808,-0.6031149636228836,0.27,1.0,False
SH_PA_01,2014,direct,180.0,-0.17869145343786305,-0.8965849614042731,0.2,1.0,False
SH_PA_01,2014,direct,190.0,-0.1737806466245398,-0.9443611756077966,0.16,1.0,False
SH_PA_01,2014,direct,200.0,-0.1737806466245398,-1.0162252901392717,0.19,1.0,False
SH_PA_01,2014,direct,210.0,-0.17151562296147063,-1.0757471642500516,0.16,1.0,False
SH_PA_01,2014,direct,220.0,-0.17151562296147063,-1.233597323842352,0.11,1.0,False
SH_PA_01,2014,tier1_indirect,50.0,,,,,True
SH_PA_01,2015,direct,50.0,0.5695305146233249,1.9987928429469817,0.13,0.75,False
SH_PA_01,2015,direct,60.0,0.5199263592128193,1.7313443233402308,0.21,0.75,False
SH_PA_01,2015,direct,70.0,0.588945983051742,2.228521512014039,0.11,0.75,False
SH_PA_01,2015,direct,80.0,0.6648121153144545,2.2856761419769356,0.05,0.75,False
SH_PA_01,2015,direct,90.0,0.517773722592293,2.023330375497943,0.13,0.75,False
SH_PA_01,2015,direct,100.0,0.5328013465201318,2.549575361574601,0.03,0.75,True
SH_PA_01,2015,direct,110.0,0.13693225292348515,0.95953970438132,0.59,0.9166666666666666,False
SH_PA_01,2015,direct,120.0,0.117432572752511,1.2968834212996736,0.66,1.0,False
SH_PA_01,2015,direct,130.0,0.0576122942692071,0.7174818909485565,0.75,1.0,False
SH_PA_01,2015,direct,140.0,0.02257904802231548,0.7481301296089414,0.91,1.0,False
SH_PA_01,2015,direct,150.0,-0.031142867224554522,0.42895971971144725,0.88,1.0,False
SH_PA_01,2015,direct,160.0,-0.0004579946310799687,0.7525290478498483,1.0,1.0,False
SH_PA_01,2015,direct,170.0,-0.04192405825809021,0.35968796563878114,0.8,1.0,False
SH_PA_01,2015,direct,180.0,-0.08407121993116425,0.03865371898986733,0.56,1.0,False
SH_PA_01,2015,direct,190.0,-0.1167987291943403,-0.46154349220606344,0.33,1.0,False
SH_PA_01,2015,direct,200.0,-0.1167987291943403,-0.3667892259801425,0.41,1.0,False
SH_PA_01,2015,direct,210.0,-0.125701076560613,-0.47051477439353073,0.35,1.0,False
SH_PA_01,2015,direct,220.0,-0.12734475027260772,-0.6938374116045256,0.28,1.0,False
SH_PA_01,2015,tier1_indirect,160.0,,,,,True
SH_PA_01,2016,direct,50.0,0.1342374672022169,0.690254740978864,0.69,0.7,False
SH_PA_01,2016,direct,60.0,0.047678708904308774,0.44344611353925534,0.89,0.7,False
SH_PA_01,2016,direct,70.0,0.047678708904308774,0.2856315049626023,0.86,0.7,False
SH_PA_01,2016,direct,80.0,0.35547435817408435,1.2770630338298081,0.36,0.8,True
SH_PA_01,2016,direct,90.0,0.08804262045103935,0.3707442285889304,0.72,0.8,False
SH_PA_01,2016,direct,100.0,0.08804262045103935,0.865222429308054,0.75,0.8,False
SH_PA_01,2016,direct,110.0,-0.03022583671944746,0.26518445726217077,0.91,0.9,False
SH_PA_01,2016,direct,120.0,-0.11381108505264702,0.1838799519672192,0.69,0.9,False
SH_PA_01,2016,direct,130.0,-0.06363714728184461,0.22649100276533773,0.89,1.0,False
SH_PA_01,2016,direct,140.0,-0.057745924454799924,0.42281849214988765,0.83,1.0,False
SH_PA_01,2016,direct,150.0,-0.19198327842088825,-0.5989390450960229,0.33,1.0,False
SH_PA_01,2016,direct,160.0,-0.1725081788332518,-0.47299605103285813,0.42,1.0,False
SH_PA_01,2016,direct,170.0,-0.13392366865806563,-0.2088017115496322,0.46,1.0,False
SH_PA_01,2016,direct,180.0,-0.1513363774035608,-0.5868266077717477,0.24,1.0,False
SH_PA_01,2016,direct,190.0,-0.15160105269966964,-0.2530310671793689,0.37,1.0,False
SH_PA_01,2016,direct,200.0,-0.15160105269966964,-0.894209876449012,0.16,1.0,False
SH_PA_01,2016,direct,210.0,-0.15638907254373496,-0.8208128693794842,0.2,1.0,False
SH_PA_01,2016,direct,220.0,-0.15638907254373496,-0.8768488162829893,0.16,1.0,False
SH_PA_01,2016,tier1_indirect,50.0,,,,,True
SH_PA_01,2017,direct,50.0,0.32383626632065526,1.253480505080998,0.36,0.6666666666666666,True
SH_PA_01,2017,direct,60.0,0.16176181980374668,0.8573475262977193,0.6,0.6666666666666666,False
SH_PA_01,2017,direct,70.0,0.12492235017435732,0.8752509336997224,0.66,0.6666666666666666,False
SH_PA_01,2017,direct,80.0,-0.004318384559240937,0.4245571369714527,1.0,0.6666666666666666,False
SH_PA_01,2017,direct,90.0,0.011735193144648999,0.294989751961567,0.94,0.75,False
SH_PA_01,2017,direct,100.0,0.008527739482244383,0.35309815845796,0.99,0.75,False
SH_PA_01,2017,direct,110.0,0.005897563631729562,0.5002140345380841,0.99,1.0,False
SH_PA_01,2017,direct,120.0,-0.0009219118674961495,0.5738480595872794,1.0,1.0,False
SH_PA_01,2017,direct,130.0,-0.05025688257624029,-0.001954476046392246,0.83,1.0,False
SH_PA_01,2017,direct,140.0,-0.09383178670868232,-0.05879959801115416,0.72,1.0,False
SH_PA_01,2017,direct,150.0,-0.14628062838143122,-0.4089140761499206,0.41,1.0,False
SH_PA_01,2017,direct,160.0,-0.14209286699028,-0.17156883683303684,0.5,1.0,False
SH_PA_01,2017,direct,170.0,-0.13047641574403396,-0.2295074795965329,0.44,1.0,False
SH_PA_01,2017,direct,180.0,-0.13913208483458261,-0.66995554321286,0.26,1.0,False
SH_PA_01,2017,direct,190.0,-0.15855860673535638,-1.3186884300520176,0.1,1.0,False
SH_PA_01,2017,direct,200.0,-0.15855860673535638,-1.0655604255978839,0.15,1.0,False
SH_PA_01,2017,direct,210.0,-0.18176562010152147,-1.8706768150370217,0.06,1.0,False
SH_PA_01,2017,direct,220.0,-0.19614863605294228,-2.2389186372923913,0.01,1.0,False
SH_PA_01,2017,tier1_indirect,50.0,,,,,True
SH_PA_01,2018,direct,50.0,0.14933756007736623,0.5882478852872902,0.79,0.9090909090909091,False
SH_PA_01,2018,direct,60.0,0.14933756007736623,0.4708670676170153,0.78,0.9090909090909091,False
SH_PA_01,2018,direct,70.0,0.35467406776303206,1.1801299593278436,0.39,0.9090909090909091,False
SH_PA_01,2018,direct,80.0,0.29861840666293354,1.0875046980004353,0.44,0.9090909090909091,False
SH_PA_01,2018,direct,90.0,0.40793658223484947,1.526325892511147,0.3,0.9090909090909091,True
SH_PA_01,2018,direct,100.0,0.2871929426772891,1.4088414889756953,0.42,0.9090909090909091,False
SH_PA_01,2018,direct,110.0,0.14544397130715295,1.0896294506464033,0.63,0.9090909090909091,False
SH_PA_01,2018,direct,120.0,0.14544397130715295,0.8727611933192527,0.69,0.9090909090909091,False
SH_PA_01,2018,direct,130.0,0.07840968040043562,0.5549267072563183,0.79,0.9090909090909091,False
SH_PA_01,2018,direct,140.0,0.0473211862497736,0.48199126849828133,0.83,1.0,False
SH_PA_01,2018,direct,150.0,-0.06463387086070309,0.23158369310760177,0.8,1.0,False
SH_PA_01,2018,direct,160.0,-0.04690600302788234,0.40922580802039543,0.92,1.0,False
SH_PA_01,2018,direct,170.0,-0.08512745287453874,-0.023934841199047187,0.74,1.0,False
SH_PA_01,2018,direct,180.0,-0.09244569772795402,-0.028820398054836837,0.58,1.0,False
SH_PA_01,2018,direct,190.0,-0.14820751774885133,-0.5467064438115422,0.32,1.0,False
SH_PA_01,2018,direct,200.0,-0.14820751774885133,-0.6386189352045646,0.28,1.0,False
SH_PA_01,2018,direct,210.0,-0.1461931642908375,-0.33648558501090686,0.43,1.0,False
SH_PA_01,2018,direct,220.0,-0.14370518957964803,-0.625190761428694,0.27,1.0,False
SH_PA_01,2018,tier1_indirect,50.0,,,,,True
SH_PA_02,2013,direct,50.0,0.6690374770212304,3.6861511424658655,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,60.0,0.5756264774831805,3.927494444497174,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,70.0,0.5548571636533125,3.9920586790870454,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,80.0,0.451973767819125,4.03742181447501,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,90.0,0.48827720860631263,3.736386628004031,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,100.0,0.4172806403518474,3.9165979403743743,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,110.0,0.38978010085704745,3.928275565404458,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,120.0,0.3877005952161902,4.1310948620380445,0.01,0.9615384615384616,True
SH_PA_02,2013,direct,130.0,0.3286826310272273,3.8849797747812125,0.01,0.9615384615384616,False
SH_PA_02,2013,direct,140.0,0.32869462910458574,3.763601744848608,0.01,1.0,False
SH_PA_02,2013,direct,150.0,0.25675244224919697,3.973750749558951,0.01,1.0,False
SH_PA_02,2013,direct,160.0,0.23681990930050742,3.619822160210877,0.01,1.0,False
SH_PA_02,2013,direct,170.0,0.1706434738225132,3.547758901582554,0.01,1.0,False
SH_PA_02,2013,direct,180.0,0.14071997033772307,3.6667527140333536,0.02,1.0,False
SH_PA_02,2013,direct,190.0,0.08117774822963979,2.459590587382343,0.1,1.0,False
SH_PA_02,2013,direct,200.0,0.08023162932716425,2.5270069604580385,0.22,1.0,False
SH_PA_02,2013,direct,210.0,0.062208741625835284,2.7946052048134136,0.28,1.0,False
SH_PA_02,2013,direct,220.0,0.054119468792896516,2.93711652522585,0.35,1.0,False
SH_PA_02,2013,tier1_indirect,50.0,-0.16439375154971506,0.22960243843612516,0.8,0.4,False
SH_PA_02,2013,tier1_indirect,60.0,-0.16439375154971506,0.1929101109111103,0.86,0.4,False
SH_PA_02,2013,tier1_indirect,70.0,-0.16439375154971506,0.27412424012134884,0.8,0.4,False
SH_PA_02,2013,tier1_indirect,80.0,-0.16439375154971506,0.16121380513272807,0.79,0.4,False
SH_PA_02,2013,tier1_indirect,90.0,-0.16439375154971506,0.11911804223205717,0.8,0.4,False
SH_PA_02,2013,tier1_indirect,100.0,-0.16439375154971506,0.08754469303853002,0.8,0.4,False
SH_PA_02,2013,tier1_indirect,110.0,-0.16439375154971506,0.20042218873831547,0.75,0.4,False
SH_PA_02,2013,tier1_indirect,120.0,-0.16439375154971506,0.23752304756955206,0.81,0.4,False
SH_PA_02,2013,tier1_indirect,130.0,-0.16439375154971506,0.006754105928409522,0.79,0.4,False
SH_PA_02,2013,tier1_indirect,140.0,0.2465906273245719,0.8800437269307533,0.57,0.6,False
SH_PA_02,2013,tier1_indirect,150.0,0.2465906273245719,0.9601502897603931,0.61,0.6,False
SH_PA_02,2013,tier1_indirect,160.0,0.33748140342177035,1.3682102828229148,0.44,0.8,True
SH_PA_02,2013,tier1_indirect,170.0,-0.18337775849243737,0.4085039693946786,0.84,0.8,False
SH_PA_02,2013,tier1_indirect,180.0,-0.18337775849243737,0.30658166730206654,0.8,0.8,False
SH_PA_02,2013,tier1_indirect,190.0,-0.18337775849243737,0.27499520655715454,0.82,0.8,False
SH_PA_02,2013,tier1_indirect,200.0,-0.18337775849243737,0.23321774992091554,0.78,0.8,False
SH_PA_02,2013,tier1_indirect,210.0,-0.31440614926853444,-0.37857943726312715,0.41,1.0,False
SH_PA_02,2013,tier1_indirect,220.0,-0.31440614926853444,-0.5229303358067181,0.33,1.0,False
SH_PA_02,2014,direct,50.0,0.7757854870119268,3.095795291850258,0.01,0.8421052631578947,False
SH_PA_02,2014,direct,60.0,0.7272079953973274,2.7197433323748106,0.01,0.8421052631578947,False
SH_PA_02,2014,direct,70.0,0.5719373217752651,2.527890473886832,0.02,0.8421052631578947,False
SH_PA_02,2014,direct,80.0,0.5702930193772413,2.47069666473521,0.02,0.8947368421052632,False
SH_PA_02,2014,direct,90.0,0.5056192308584637,3.356944793420247,0.02,0.8947368421052632,True
SH_PA_02,2014,direct,100.0,0.32232168932419475,2.728179195921873,0.05,0.8947368421052632,False
SH_PA_02,2014,direct,110.0,0.24655152028269162,2.0636364426112936,0.06,0.8947368421052632,False
SH_PA_02,2014,direct,120.0,0.21672525583365593,2.380104823675781,0.1,0.8947368421052632,False
SH_PA_02,2014,direct,130.0,0.19733091935740205,2.6981591631458595,0.06,0.8947368421052632,False
SH_PA_02,2014,direct,140.0,0.18672312715088288,2.46477282458026,0.07,0.9473684210526315,False
SH_PA_02,2014,direct,150.0,0.14136309534744607,2.2340559208582316,0.19,1.0,False
SH_PA_02,2014,direct,160.0,0.09885484015603853,1.618106922696395,0.39,1.0,False
SH_PA_02,2014,direct,170.0,0.08869038314344886,1.7664013057379297,0.44,1.0,False
SH_PA_02,2014,direct,180.0,0.02188528162584823,1.0542930547763896,0.83,1.0,False
SH_PA_02,2014,direct,190.0,-0.013960883253056763,0.7051839886979047,0.9,1.0,False
SH_PA_02,2014,direct,200.0,-0.008369713356330966,0.6756681087682525,0.95,1.0,False
SH_PA_02,2014,direct,210.0,-0.02202369586513522,0.9192451481043056,0.9,1.0,False
SH_PA_02,2014,direct,220.0,-0.01565860404144336,0.7937422545200876,0.87,1.0,False
SH_PA_02,2014,tier1_indirect,50.0,-0.2775399864834422,-0.06343542875162958,0.77,0.3333333333333333,False
SH_PA_02,2014,tier1_indirect,60.0,-0.1883307051137643,0.048843444146472015,0.67,0.5,False
SH_PA_02,2014,tier1_indirect,70.0,-0.1913719306150033,0.10076210942947869,0.71,0.6666666666666666,False
SH_PA_02,2014,tier1_indirect,80.0,-0.1913719306150033,-0.19376838725496415,0.67,0.6666666666666666,False
SH_PA_02,2014,tier1_indirect,90.0,-0.13246226627618826,0.22467221589077052,0.77,0.6666666666666666,False
SH_PA_02,2014,tier1_indirect,100.0,-0.13246226627618826,0.17716607694592712,0.73,0.6666666666666666,False
SH_PA_02,2014,tier1_indirect,110.0,-0.13246226627618826,0.27257241013200767,0.73,0.6666666666666666,False
SH_PA_02,2014,tier1_indirect,120.0,0.02241495832394695,0.9116733009498827,0.99,0.8333333333333334,False
SH_PA_02,2014,tier1_indirect,130.0,0.09693624690245566,1.4734211530261812,0.78,0.8333333333333334,False
SH_PA_02,2014,tier1_indirect,140.0,-0.01227753998648332,1.0581203230263336,0.97,0.8333333333333334,False
SH_PA_02,2014,tier1_indirect,150.0,-0.01227753998648332,0.9719492172331364,0.96,0.8333333333333334,False
SH_PA_02,2014,tier1_indirect,160.0,-0.01227753998648332,1.3083201231330452,0.98,0.8333333333333334,False
SH_PA_02,2014,tier1_indirect,170.0,0.06334760081099362,2.1463470593778045,0.98,0.8333333333333334,True
SH_PA_02,2014,tier1_indirect,180.0,-0.2232034241946384,-0.003827556444411158,0.58,1.0,False
SH_PA_02,2014,tier1_indirect,190.0,-0.2232034241946384,-0.1459178098419091,0.55,1.0,False
SH_PA_02,2014,tier1_indirect,200.0,-0.2232034241946384,-0.060689139405717865,0.51,1.0,False
SH_PA_02,2014,tier1_indirect,210.0,-0.2232034241946384,-0.08443638419394378,0.56,1.0,False
SH_PA_02,2014,tier1_indirect,220.0,-0.2232034241946384,-0.21870039002737326,0.59,1.0,False
SH_PA_02,2015,direct,50.0,0.4754523546449838,2.3422547834520517,0.02,0.8571428571428571,False
SH_PA_02,2015,direct,60.0,0.38200098948930855,2.27622384309036,0.05,0.8571428571428571,False
SH_PA_02,2015,direct,70.0,0.25287321706715815,2.0612922960499005,0.15,0.9047619047619048,False
SH_PA_02,2015,direct,80.0,0.3029306437326556,2.2685918570524075,0.04,0.9047619047619048,False
SH_PA_02,2015,direct,90.0,0.25837022531473747,2.3847694411815397,0.06,0.9047619047619048,False
SH_PA_02,2015,direct,100.0,0.22334653775749314,2.133537052482848,0.06,0.9047619047619048,False
SH_PA_02,2015,direct,110.0,0.15464783050240644,2.008995722118361,0.18,0.9047619047619048,False
SH_PA_02,2015,direct,120.0,0.12721264578598634,1.5992492272383259,0.32,0.9047619047619048,False
SH_PA_02,2015,direct,130.0,0.13119237771181172,1.9105764647969068,0.21,0.9047619047619048,False
SH_PA_02,2015,direct,140.0,0.155158057475042,2.5796708131274158,0.1,0.9523809523809523,True
SH_PA_02,2015,direct,150.0,0.10569712244544151,1.9966789140497565,0.21,0.9523809523809523,False
SH_PA_02,2015,direct,160.0,0.09073424190066293,2.125312179205867,0.3,0.9523809523809523,False
SH_PA_02,2015,direct,170.0,0.12050262197839465,2.1431439565944443,0.26,1.0,False
SH_PA_02,2015,direct,180.0,0.09408956952964943,2.4225707137864387,0.25,1.0,False
SH_PA_02,2015,direct,190.0,0.047014068026639266,2.047167716075253,0.6,1.0,False
SH_PA_02,2015,direct,200.0,0.043294162608213234,2.013431486749433,0.54,1.0,False
SH_PA_02,2015,direct,210.0,0.026315476880555827,2.1243936281731695,0.81,1.0,False
SH_PA_02,2015,direct,220.0,0.028015403511536804,2.019437390271003,0.77,1.0,False
SH_PA_02,2015,tier1_indirect,50.0,,,,0.0,False
SH_PA_02,2015,tier1_indirect,60.0,0.7752926786650358,1.1838247241949253,0.53,0.5,False
SH_PA_02,2015,tier1_indirect,70.0,0.7752926786650358,1.2984289274548937,0.51,0.5,False
SH_PA_02,2015,tier1_indirect,80.0,0.7752926786650358,1.4024884086050549,0.56,0.5,False
SH_PA_02,2015,tier1_indirect,90.0,0.7752926786650358,1.1762807411875476,0.53,0.5,False
SH_PA_02,2015,tier1_indirect,100.0,0.7752926786650358,1.1991829534387672,0.39,0.5,False
SH_PA_02,2015,tier1_indirect,110.0,0.7752926786650358,1.369198070890595,0.53,0.5,False
SH_PA_02,2015,tier1_indirect,120.0,0.7752926786650358,1.2782156840557508,0.55,0.5,False
SH_PA_02,2015,tier1_indirect,130.0,0.7752926786650358,1.4086585469981916,0.53,0.5,False
SH_PA_02,2015,tier1_indirect,140.0,0.7752926786650358,1.359326825228353,0.47,0.5,False
SH_PA_02,2015,tier1_indirect,150.0,0.25843089288834525,1.2852730693488101,0.58,0.75,False
SH_PA_02,2015,tier1_indirect,160.0,0.25843089288834525,1.2929537141507805,0.61,0.75,False
SH_PA_02,2015,tier1_indirect,170.0,0.025336362047876988,1.5236829067720934,1.0,0.75,False
SH_PA_02,2015,tier1_indirect,180.0,0.025336362047876988,1.5423561097477911,1.0,0.75,False
SH_PA_02,2015,tier1_indirect,190.0,0.025336362047876988,1.454022997250334,1.0,0.75,False
SH_PA_02,2015,tier1_indirect,200.0,0.025336362047876988,1.7540898590831933,1.0,0.75,True
SH_PA_02,2015,tier1_indirect,210.0,-0.5472654202341429,-0.7568037185359408,0.3,1.0,False
SH_PA_02,2015,tier1_indirect,220.0,-0.5472654202341429,-0.7505560176561092,0.28,1.0,False
SH_PA_02,2016,direct,50.0,0.5708540620187792,3.2209243385107906,0.01,0.9545454545454546,True
SH_PA_02,2016,direct,60.0,0.38449411271559586,2.6090629565811354,0.03,0.9545454545454546,False
SH_PA_02,2016,direct,70.0,0.3172293900036815,2.5155527415978756,0.04,0.9545454545454546,False
SH_PA_02,2016,direct,80.0,0.255431692220092,2.1251450067437623,0.08,0.9545454545454546,False
SH_PA_02,2016,direct,90.0,0.28256313830671836,2.5987104531208116,0.05,0.9545454545454546,False
SH_PA_02,2016,direct,100.0,0.20579625414899935,2.2104135617901712,0.14,0.9545454545454546,False
SH_PA_02,2016,direct,110.0,0.17693239141798045,1.7341610905665157,0.16,0.9545454545454546,False
SH_PA_02,2016,direct,120.0,0.13816028873266858,1.4332420729325104,0.35,0.9545454545454546,False
SH_PA_02,2016,direct,130.0,0.13056737702971538,1.4673606289442915,0.27,1.0,False
SH_PA_02,2016,direct,140.0,0.12584571201997177,1.6480923814222046,0.31,1.0,False
SH_PA_02,2016,direct,150.0,0.08619173832351827,1.663823591962456,0.43,1.0,False
SH_PA_02,2016,direct,160.0,0.03902542935577674,1.0893837812074594,0.78,1.0,False
SH_PA_02,2016,direct,170.0,0.0238641271877574,1.264363728510673,0.81,1.0,False
SH_PA_02,2016,direct,180.0,0.030809345319729838,1.5669679687916374,0.84,1.0,False
SH_PA_02,2016,direct,190.0,0.004721777862357779,1.4350181332569079,0.99,1.0,False
SH_PA_02,2016,direct,200.0,-0.006991332729880707,1.4598315217105438,0.95,1.0,False
SH_PA_02,2016,direct,210.0,-0.017582870448024042,0.9989809993470499,0.89,1.0,False
SH_PA_02,2016,direct,220.0,-0.03091376138485787,0.8237712405435843,0.83,1.0,False
SH_PA_02,2016,tier1_indirect,50.0,,,,0.0,False
SH_PA_02,2016,tier1_indirect,60.0,,,,0.0,False
SH_PA_02,2016,tier1_indirect,70.0,,,,0.0,False
SH_PA_02,2016,tier1_indirect,80.0,,,,0.0,False
SH_PA_02,2016,tier1_indirect,90.0,,,,0.0,False
SH_PA_02,2016,tier1_indirect,100.0,,,,0.0,False
SH_PA_02,2016,tier1_indirect,110.0,-1.3734290843806105,-1.223563462882722,0.27,0.5,False
SH_PA_02,2016,tier1_indirect,120.0,-1.3734290843806105,-1.4702133040518108,0.11,0.5,False
SH_PA_02,2016,tier1_indirect,130.0,-1.3734290843806105,-1.4597831161054025,0.2,0.5,False
SH_PA_02,2016,tier1_indirect,140.0,-1.3734290843806105,-1.5707919177467853,0.15,0.5,False
SH_PA_02,2016,tier1_indirect,150.0,-1.3734290843806105,-1.4399431044578272,0.16,0.5,False
SH_PA_02,2016,tier1_indirect,160.0,-0.6260579635804052,-0.8794061732662338,0.33,1.0,False
SH_PA_02,2016,tier1_indirect,170.0,-0.6260579635804052,-0.8976919246703525,0.34,1.0,False
SH_PA_02,2016,tier1_indirect,180.0,-0.6260579635804052,-0.7885577550714707,0.39,1.0,False
SH_PA_02,2016,tier1_indirect,190.0,-0.6260579635804052,-0.810670683307686,0.37,1.0,False
SH_PA_02,2016,tier1_indirect,200.0,-0.6260579635804052,-0.7995461766795556,0.39,1.0,False
SH_PA_02,2016,tier1_indirect,210.0,-0.5436009233136702,-0.5902473470262316,0.33,1.0,True
SH_PA_02,2016,tier1_indirect,220.0,-0.5436009233136702,-0.6368031107710548,0.31,1.0,False
SH_PA_02,2017,direct,50.0,0.7147917373302133,4.160230748861103,0.01,0.9166666666666666,True
SH_PA_02,2017,direct,60.0,0.5919652291888692,3.911476154481677,0.01,0.9166666666666666,False
SH_PA_02,2017,direct,70.0,0.49547654569711735,3.33277982148012,0.01,0.9166666666666666,False
SH_PA_02,2017,direct,80.0,0.4371492962036475,3.5746687862399185,0.01,0.9166666666666666,False
SH_PA_02,2017,direct,90.0,0.4905675902723821,3.5022322367743515,0.01,0.9583333333333334,False
SH_PA_02,2017,direct,100.0,0.41274047457795654,3.95176379086047,0.01,0.9583333333333334,False
SH_PA_02,2017,direct,110.0,0.36138781325794983,3.3855965262489303,0.01,0.9583333333333334,False
SH_PA_02,2017,direct,120.0,0.308100245763714,3.4472748967015923,0.01,0.9583333333333334,False
SH_PA_02,2017,direct,130.0,0.216145547564393,2.2163196388946282,0.05,0.9583333333333334,False
SH_PA_02,2017,direct,140.0,0.20647217519856273,2.3391954770741212,0.1,1.0,False
